,f,P
223,-189.111328125,-185.02417227665183
224,-189.0625,-186.71393730061732
225,-189.013671875,-187.15421516185495
226,-188.96484375,-185.4387095416783
227,-188.916015625,-185.18231887451378
228,-188.8671875,-188.2067601438537
229,-188.818359375,-186.06374647629664
230,-188.76953125,-188.1748925751507
231,-188.720703125,-187.8390024603255
232,-188.671875,-188.15652724095926
233,-188.623046875,-186.54971802832978
234,-188.57421875,-188.93340923685258
235,-188.525390625,-187.28455928101212
236,-188.4765625,-186.98896696064813
237,-188.427734375,-188.83960457709847
238,-188.37890625,-188.92991621273578
239,-188.330078125,-186.74749443789182
240,-188.28125,-186.570810403176
241,-188.232421875,-185.34457014117368
242,-188.18359375,-186.3864495752429
243,-188.134765625,-187.9279418302605
244,-188.0859375,-187.050638382521
245,-188.037109375,-187.59368746251363
246,-187.98828125,-185.79922415292415
247,-187.939453125,-185.92335840899452
248,-187.890625,-188.45085848717443
249,-187.841796875,-184.26635659523504
250,-187.79296875,-186.54919688653064
251,-187.744140625,-188.74586121673613
252,-187.6953125,-186.97397772754852
253,-187.646484375,-188.62331268608003
254,-187.59765625,-185.28247270605635
255,-187.548828125,-188.50562787442433
256,-187.5,-189.37654422031508
257,-187.451171875,-189.592927248132
258,-187.40234375,-187.7914716414663
259,-187.353515625,-190.27530156025946
260,-187.3046875,-190.39633067356831
261,-187.255859375,-187.70260591758384
262,-187.20703125,-187.82409459906884
263,-187.158203125,-188.48020071462898
264,-187.109375,-188.0296572599582
265,-187.060546875,-187.66904699638866
266,-187.01171875,-186.7025992582607
267,-186.962890625,-188.36045626931366
268,-186.9140625,-186.98092292093727
269,-186.865234375,-190.0671232222306
270,-186.81640625,-187.73657658923423
271,-186.767578125,-187.25192178995877
272,-186.71875,-189.14119301497732
273,-186.669921875,-189.4359784338322
274,-186.62109375,-186.74219894083615
275,-186.572265625,-188.76410156975953
276,-186.5234375,-188.41388318820097
277,-186.474609375,-188.3393641113186
278,-186.42578125,-189.96455690651763
279,-186.376953125,-187.78240696150095
280,-186.328125,-189.4119266932613
281,-186.279296875,-187.40888920960015
282,-186.23046875,-186.89405980187775
283,-186.181640625,-185.09956677475625
284,-186.1328125,-187.1229865818814
285,-186.083984375,-186.81584457384403
286,-186.03515625,-188.80368947596492
287,-185.986328125,-186.45017291476256
288,-185.9375,-188.39986383004612
289,-185.888671875,-189.3778322410091
290,-185.83984375,-190.36473623457525
291,-185.791015625,-185.710624851706
292,-185.7421875,-187.91663693301098
293,-185.693359375,-187.55136148669692
294,-185.64453125,-183.99332829513594
295,-185.595703125,-186.1965547977343
296,-185.546875,-188.51745009174294
297,-185.498046875,-189.7007042547376
298,-185.44921875,-190.01573174183926
299,-185.400390625,-184.3763442462334
300,-185.3515625,-187.81669203279162
301,-185.302734375,-187.98937014959677
302,-185.25390625,-189.1722716296092
303,-185.205078125,-184.97014951799247
304,-185.15625,-188.37085364074775
305,-185.107421875,-185.7136080791163
306,-185.05859375,-185.8360329971231
307,-185.009765625,-186.87180117521217
308,-184.9609375,-187.69194056748972
309,-184.912109375,-187.88188043536505
310,-184.86328125,-190.19903104927403
311,-184.814453125,-186.8971803486884
312,-184.765625,-186.65780933896988
313,-184.716796875,-188.99631136848444
314,-184.66796875,-187.32435757131535
315,-184.619140625,-185.64674489915004
316,-184.5703125,-186.56932316321465
317,-184.521484375,-186.6277907302018
318,-184.47265625,-188.45856083319046
319,-184.423828125,-184.88863167893558
320,-184.375,-189.63187137900076
321,-184.326171875,-186.15829840547408
322,-184.27734375,-186.21119539936666
323,-184.228515625,-187.70377941106412
324,-184.1796875,-187.22232257080623
325,-184.130859375,-186.3728229143496
326,-184.08203125,-187.4869182485357
327,-184.033203125,-190.47625267742166
328,-183.984375,-187.32286568387542
329,-183.935546875,-187.72932837608008
330,-183.88671875,-189.29454263581295
331,-183.837890625,-189.24934082555032
332,-183.7890625,-187.3327194710752
333,-183.740234375,-190.26537415621257
334,-183.69140625,-186.31575912130253
335,-183.642578125,-189.10848545280138
336,-183.59375,-188.8247073523106
337,-183.544921875,-189.4778166351481
338,-183.49609375,-188.63215321944645
339,-183.447265625,-183.67542861826033
340,-183.3984375,-184.65039964325067
341,-183.349609375,-188.16076737260548
342,-183.30078125,-188.14984007091718
343,-183.251953125,-188.04394003673144
344,-183.203125,-189.23419301363376
345,-183.154296875,-188.19833443135792
346,-183.10546875,-189.38677016604558
347,-183.056640625,-187.59524525025574
348,-183.0078125,-185.71138073938496
349,-182.958984375,-186.90585873048488
350,-182.91015625,-189.04627990551987
351,-182.861328125,-187.32175324347432
352,-182.8125,-189.41318598984205
353,-182.763671875,-185.97513581104747
354,-182.71484375,-189.40021686555775
355,-182.666015625,-188.04072872201158
356,-182.6171875,-187.12732725590274
357,-182.568359375,-188.06327300147075
358,-182.51953125,-187.22154805637322
359,-182.470703125,-190.35098609522572
360,-182.421875,-190.37149470302575
361,-182.373046875,-188.36971918371412
362,-182.32421875,-190.19326652987192
363,-182.275390625,-187.3812741809838
364,-182.2265625,-186.4117598059271
365,-182.177734375,-187.90766436769445
366,-182.12890625,-186.63917608751512
367,-182.080078125,-190.0599469497358
368,-182.03125,-189.54149635883442
369,-181.982421875,-187.8291940514834
370,-181.93359375,-186.43290077845225
371,-181.884765625,-188.42920392514213
372,-181.8359375,-187.93445222682533
373,-181.787109375,-187.83044048628327
374,-181.73828125,-187.62810276861148
375,-181.689453125,-188.29279869252744
376,-181.640625,-186.76456660974307
377,-181.591796875,-189.61650657888592
378,-181.54296875,-187.7010980885589
379,-181.494140625,-187.2411997113786
380,-181.4453125,-188.01634114207624
381,-181.396484375,-188.14797974733648
382,-181.34765625,-188.7058974634519
383,-181.298828125,-184.50538378728402
384,-181.25,-189.90752492149247
385,-181.201171875,-187.51377504876848
386,-181.15234375,-189.84258586701844
387,-181.103515625,-190.48945572197056
388,-181.0546875,-185.46695838291242
389,-181.005859375,-187.6988646610113
390,-180.95703125,-189.33428700723826
391,-180.908203125,-189.56032017223112
392,-180.859375,-187.53099843488775
393,-180.810546875,-188.554236562126
394,-180.76171875,-188.8388150678735
395,-180.712890625,-188.90212449297488
396,-180.6640625,-186.44644526320315
397,-180.615234375,-188.41296301137197
398,-180.56640625,-188.02775129329618
399,-180.517578125,-187.1987738870878
400,-180.46875,-186.68399677338482
401,-180.419921875,-188.66310380731758
402,-180.37109375,-187.6913528791713
403,-180.322265625,-185.1207040398803
404,-180.2734375,-189.98851050950762
405,-180.224609375,-189.3118915457092
406,-180.17578125,-187.79335533728974
407,-180.126953125,-188.16328801966353
408,-180.078125,-189.3781546545884
409,-180.029296875,-187.628533188116
410,-179.98046875,-189.6770967940952
411,-179.931640625,-188.59426207504967
412,-179.8828125,-188.00509033390495
413,-179.833984375,-188.54816278119262
414,-179.78515625,-189.89593944510338
415,-179.736328125,-189.1424764948823
416,-179.6875,-183.90450539984718
417,-179.638671875,-185.8366333824887
418,-179.58984375,-185.04147326267042
419,-179.541015625,-188.6764785883028
420,-179.4921875,-187.05196152806357
421,-179.443359375,-186.72818438396345
422,-179.39453125,-187.97285312529334
423,-179.345703125,-188.34510822443477
424,-179.296875,-189.5480214103935
425,-179.248046875,-185.34431130918463
426,-179.19921875,-187.75127833281664
427,-179.150390625,-189.13085713641257
428,-179.1015625,-189.44924686245147
429,-179.052734375,-187.36676012173277
430,-179.00390625,-186.311108302973
431,-178.955078125,-187.4133840231717
432,-178.90625,-184.8023843720055
433,-178.857421875,-188.05679766033464
434,-178.80859375,-187.70703154693763
435,-178.759765625,-188.1952163024941
436,-178.7109375,-188.5422822022052
437,-178.662109375,-185.7998008535689
438,-178.61328125,-187.45418881558388
439,-178.564453125,-186.10847873701775
440,-178.515625,-188.7282733218223
441,-178.466796875,-186.70026192468578
442,-178.41796875,-186.26595345894506
443,-178.369140625,-188.28026603021135
444,-178.3203125,-189.50510690295906
445,-178.271484375,-188.93233123195915
446,-178.22265625,-186.14430011819414
447,-178.173828125,-188.4234468813387
448,-178.125,-188.8844741011031
449,-178.076171875,-188.1223011396474
450,-178.02734375,-187.89304465560872
451,-177.978515625,-188.07982225965304
452,-177.9296875,-185.87884676005396
453,-177.880859375,-187.16593443332707
454,-177.83203125,-188.55291577866373
455,-177.783203125,-187.9307970794356
456,-177.734375,-189.17290807218274
457,-177.685546875,-187.1463785964112
458,-177.63671875,-184.2943596253092
459,-177.587890625,-186.57254496641806
460,-177.5390625,-185.65787259331663
461,-177.490234375,-188.97530586984985
462,-177.44140625,-186.77913979905588
463,-177.392578125,-188.40168364243925
464,-177.34375,-188.86683934646388
465,-177.294921875,-186.1579291016982
466,-177.24609375,-185.8174952954636
467,-177.197265625,-187.34971340054884
468,-177.1484375,-188.89709018048504
469,-177.099609375,-144.26919447812577
470,-177.05078125,-137.92818802499252
471,-177.001953125,-135.0437738930326
472,-176.953125,-132.90117271266465
473,-176.904296875,-127.49512445452906
474,-176.85546875,-127.29736079385417
475,-176.806640625,-123.58368684685836
476,-176.7578125,-129.30614243806215
477,-176.708984375,-123.2293943457599
478,-176.66015625,-122.02298365537214
479,-176.611328125,-118.84907465328811
480,-176.5625,-121.14280670138771
481,-176.513671875,-120.00769190812126
482,-176.46484375,-121.8875939614369
483,-176.416015625,-119.89947968452738
484,-176.3671875,-118.27293704001609
485,-176.318359375,-116.9614448824399
486,-176.26953125,-115.61211268527822
487,-176.220703125,-116.89323211014161
488,-176.171875,-118.18626695013137
489,-176.123046875,-116.20126660743128
490,-176.07421875,-116.86070968929864
491,-176.025390625,-121.16143348356145
492,-175.9765625,-117.31651911126201
493,-175.927734375,-114.83153495564785
494,-175.87890625,-117.32046193826538
495,-175.830078125,-112.10697849104326
496,-175.78125,-116.5468703075342
497,-175.732421875,-113.68485715600117
498,-175.68359375,-114.73879834282722
499,-175.634765625,-116.45922857430183
500,-175.5859375,-116.03717014178548
501,-175.537109375,-114.4443509761655
502,-175.48828125,-111.04417106739996
503,-175.439453125,-113.58094728234803
504,-175.390625,-112.57187884880628
505,-175.341796875,-112.32409796734927
506,-175.29296875,-109.7551033779039
507,-175.244140625,-114.68553038731609
508,-175.1953125,-109.72508848163558
509,-175.146484375,-109.32146124650056
510,-175.09765625,-113.74930803255
511,-175.048828125,-110.51833416745991
512,-175.0,-112.68964145911636
513,-174.951171875,-108.37646074446343
514,-174.90234375,-111.25434927885772
515,-174.853515625,-111.59779852346497
516,-174.8046875,-107.84958863912286
517,-174.755859375,-113.48040083545123
518,-174.70703125,-108.96234796006242
519,-174.658203125,-109.1717689883682
520,-174.609375,-110.51066722420497
521,-174.560546875,-107.92485560634611
522,-174.51171875,-109.22062464836017
523,-174.462890625,-107.93605829878524
524,-174.4140625,-112.99782551715168
525,-174.365234375,-107.37656306007104
526,-174.31640625,-108.9510809237176
527,-174.267578125,-106.44796453575883
528,-174.21875,-107.74874073150015
529,-174.169921875,-110.5232396514431
530,-174.12109375,-112.13193234301617
531,-174.072265625,-107.63934253545618
532,-174.0234375,-105.33216651811195
533,-173.974609375,-109.92807390020138
534,-173.92578125,-111.31249774471219
535,-173.876953125,-106.96051720460375
536,-173.828125,-104.13255562846754
537,-173.779296875,-106.8869497057741
538,-173.73046875,-108.67020433184516
539,-173.681640625,-109.12842446910537
540,-173.6328125,-110.89782546071258
541,-173.583984375,-107.8997163325168
542,-173.53515625,-106.94048458692211
543,-173.486328125,-109.45141452382421
544,-173.4375,-108.91095647239037
545,-173.388671875,-110.52572494466658
546,-173.33984375,-111.14063777152127
547,-173.291015625,-106.99949821495245
548,-173.2421875,-106.47143724580859
549,-173.193359375,-107.81207642551037
550,-173.14453125,-110.12986786041377
551,-173.095703125,-108.8079547728374
552,-173.046875,-108.37348752231959
553,-172.998046875,-107.32120295230142
554,-172.94921875,-103.71013543550625
555,-172.900390625,-106.88664899195241
556,-172.8515625,-104.52001117282369
557,-172.802734375,-108.38363693697906
558,-172.75390625,-108.30402805537382
559,-172.705078125,-107.38166424656296
560,-172.65625,-105.78858765554986
561,-172.607421875,-107.42292773474068
562,-172.55859375,-106.86553078216554
563,-172.509765625,-110.36605996153763
564,-172.4609375,-107.34912618112043
565,-172.412109375,-106.80219737198588
566,-172.36328125,-108.40877497906041
567,-172.314453125,-105.53847089613646
568,-172.265625,-112.14436254882297
569,-172.216796875,-103.55362918876068
570,-172.16796875,-105.90843642796236
571,-172.119140625,-104.78519142913544
572,-172.0703125,-105.97794687083235
573,-172.021484375,-109.63436140126372
574,-171.97265625,-107.08486914717372
575,-171.923828125,-107.51604424369945
576,-171.875,-107.16799050578899
577,-171.826171875,-107.72971872083983
578,-171.77734375,-107.07251130868791
579,-171.728515625,-107.10395385784234
580,-171.6796875,-105.82959559037123
581,-171.630859375,-105.261008049049
582,-171.58203125,-109.66496622246902
583,-171.533203125,-108.01762755177988
584,-171.484375,-104.35493022031785
585,-171.435546875,-109.13924000279502
586,-171.38671875,-110.24881765970987
587,-171.337890625,-108.5043755089103
588,-171.2890625,-109.88797037387148
589,-171.240234375,-108.79527959529555
590,-171.19140625,-108.70786069611461
591,-171.142578125,-111.2577144692941
592,-171.09375,-103.57676103172618
593,-171.044921875,-102.8027096267867
594,-170.99609375,-105.01664760287355
595,-170.947265625,-108.84596011380864
596,-170.8984375,-108.87507598563866
597,-170.849609375,-109.62126838284064
598,-170.80078125,-106.08619304440373
599,-170.751953125,-107.75604114934806
600,-170.703125,-107.56197281536271
601,-170.654296875,-105.39546517044897
602,-170.60546875,-108.50189071927167
603,-170.556640625,-108.15569924882011
604,-170.5078125,-109.15932331128407
605,-170.458984375,-105.40746314719492
606,-170.41015625,-107.21166071666819
607,-170.361328125,-108.52783675154225
608,-170.3125,-107.48802750219129
609,-170.263671875,-108.34551118702902
610,-170.21484375,-107.2633781063497
611,-170.166015625,-108.22674073446092
612,-170.1171875,-107.51144284297017
613,-170.068359375,-109.78083705089904
614,-170.01953125,-108.83340294364834
615,-169.970703125,-108.09029117943922
616,-169.921875,-105.17401584972015
617,-169.873046875,-109.50635177541203
618,-169.82421875,-105.49419679211293
619,-169.775390625,-110.16265289438915
620,-169.7265625,-107.611660105926
621,-169.677734375,-104.96635194828134
622,-169.62890625,-107.68513780271056
623,-169.580078125,-109.03379338718784
624,-169.53125,-108.085075500712
625,-169.482421875,-106.64167832328117
626,-169.43359375,-104.1795046776687
627,-169.384765625,-109.19716318356379
628,-169.3359375,-108.18610488497943
629,-169.287109375,-107.12276258022143
630,-169.23828125,-106.66418960967052
631,-169.189453125,-107.09115973171721
632,-169.140625,-104.73085326177434
633,-169.091796875,-104.76970767489706
634,-169.04296875,-106.28977804157778
635,-168.994140625,-106.63680760545988
636,-168.9453125,-105.29200125263088
637,-168.896484375,-106.45948684247989
638,-168.84765625,-106.3500844121815
639,-168.798828125,-108.52843099716083
640,-168.75,-109.23602181059832
641,-168.701171875,-108.73600059147866
642,-168.65234375,-107.34162170625132
643,-168.603515625,-105.41101174037343
644,-168.5546875,-104.12412790710293
645,-168.505859375,-106.02615658062557
646,-168.45703125,-105.74689605324377
647,-168.408203125,-106.31580473375243
648,-168.359375,-109.02182972607469
649,-168.310546875,-111.05724559456308
650,-168.26171875,-106.15742661165376
651,-168.212890625,-107.01997903467692
652,-168.1640625,-108.3765061839468
653,-168.115234375,-107.0938748938493
654,-168.06640625,-109.92621800631703
655,-168.017578125,-108.7737681272833
656,-167.96875,-105.80332348643445
657,-167.919921875,-107.25648370368826
658,-167.87109375,-106.0710325364676
659,-167.822265625,-107.58226805775652
660,-167.7734375,-107.03749229785812
661,-167.724609375,-108.76831850504966
662,-167.67578125,-109.18913922344508
663,-167.626953125,-111.74100014186061
664,-167.578125,-112.60206192165892
665,-167.529296875,-105.24295631899207
666,-167.48046875,-106.11953700990287
667,-167.431640625,-107.61021936103641
668,-167.3828125,-107.6780241716125
669,-167.333984375,-108.74088657000274
670,-167.28515625,-107.10410631977089
671,-167.236328125,-104.6110767569063
672,-167.1875,-104.66577232677112
673,-167.138671875,-104.49550406830667
674,-167.08984375,-109.0803952996806
675,-167.041015625,-104.39740377279512
676,-166.9921875,-104.52121938905283
677,-166.943359375,-105.69308894814262
678,-166.89453125,-105.96246248245868
679,-166.845703125,-105.49585740941409
680,-166.796875,-108.12931134004039
681,-166.748046875,-107.1033148311221
682,-166.69921875,-107.85099518120866
683,-166.650390625,-108.2582274170083
684,-166.6015625,-107.39831089023069
685,-166.552734375,-107.33863021704624
686,-166.50390625,-106.15943772053824
687,-166.455078125,-106.92458896114732
688,-166.40625,-106.92028840350712
689,-166.357421875,-108.23598524652
690,-166.30859375,-109.34834667448104
691,-166.259765625,-110.07451145620071
692,-166.2109375,-106.33377966916929
693,-166.162109375,-105.21957423972727
694,-166.11328125,-107.64644335765898
695,-166.064453125,-106.74978662870589
696,-166.015625,-108.5977711195801
697,-165.966796875,-107.16451336046619
698,-165.91796875,-105.88219940667861
699,-165.869140625,-107.84650778859576
700,-165.8203125,-108.87480215142203
701,-165.771484375,-107.59269297623405
702,-165.72265625,-108.81086619502358
703,-165.673828125,-106.71829155083735
704,-165.625,-108.61079300245915
705,-165.576171875,-103.93807803020056
706,-165.52734375,-108.98601052431755
707,-165.478515625,-109.10888148457745
708,-165.4296875,-110.11739927848267
709,-165.380859375,-107.04411752307008
710,-165.33203125,-109.21162786199766
711,-165.283203125,-107.28852905105046
712,-165.234375,-107.43087376601093
713,-165.185546875,-106.86339307291048
714,-165.13671875,-105.47621579417209
715,-165.087890625,-106.72534376310504
716,-165.0390625,-108.02775336694505
717,-164.990234375,-107.9307469525908
718,-164.94140625,-108.10521654571845
719,-164.892578125,-106.85150464622606
720,-164.84375,-106.77883330004563
721,-164.794921875,-104.99196168875163
722,-164.74609375,-109.4266920278716
723,-164.697265625,-109.83785955086002
724,-164.6484375,-107.0871005285919
725,-164.599609375,-107.89479210383179
726,-164.55078125,-107.35608407280867
727,-164.501953125,-106.47810542370553
728,-164.453125,-109.05445489558514
729,-164.404296875,-109.158021632142
730,-164.35546875,-108.45113634734632
731,-164.306640625,-106.49600231070649
732,-164.2578125,-108.71222390332218
733,-164.208984375,-108.527473173306
734,-164.16015625,-105.28073096609741
735,-164.111328125,-106.95313190218606
736,-164.0625,-109.23783719028214
737,-164.013671875,-108.11839667498337
738,-163.96484375,-108.6604666548056
739,-163.916015625,-108.05365453201962
740,-163.8671875,-110.40481567145737
741,-163.818359375,-106.14230663410103
742,-163.76953125,-108.32785138280954
743,-163.720703125,-109.71637929536432
744,-163.671875,-107.5420306394366
745,-163.623046875,-106.47677460633908
746,-163.57421875,-111.05651522472951
747,-163.525390625,-110.45176992143993
748,-163.4765625,-105.92557275692943
749,-163.427734375,-110.1651161791833
750,-163.37890625,-110.93175795013498
751,-163.330078125,-108.6086210481022
752,-163.28125,-107.90222188984883
753,-163.232421875,-109.16277005395673
754,-163.18359375,-109.3922083470563
755,-163.134765625,-112.52797224036028
756,-163.0859375,-111.64546383526873
757,-163.037109375,-110.27609843836707
758,-162.98828125,-107.73828310282114
759,-162.939453125,-106.3332516453874
760,-162.890625,-108.55217181281643
761,-162.841796875,-112.73586404348688
762,-162.79296875,-108.04261212857833
763,-162.744140625,-108.71597380838999
764,-162.6953125,-107.33626651777885
765,-162.646484375,-108.90447817466368
766,-162.59765625,-109.78904225174672
767,-162.548828125,-110.722414882673
768,-162.5,-109.57824770463672
769,-162.451171875,-109.34109689776803
770,-162.40234375,-111.47171003340077
771,-162.353515625,-112.41171529291871
772,-162.3046875,-112.22492060034887
773,-162.255859375,-110.53691606413118
774,-162.20703125,-110.68197628042074
775,-162.158203125,-113.00798684228228
776,-162.109375,-111.76818699697951
777,-162.060546875,-113.87738994400792
778,-162.01171875,-111.60638825078712
779,-161.962890625,-113.24484204942802
780,-161.9140625,-113.78759558842394
781,-161.865234375,-112.9160462280797
782,-161.81640625,-115.74635143298862
783,-161.767578125,-115.17220009906174
784,-161.71875,-115.36885307729406
785,-161.669921875,-117.0559367811839
786,-161.62109375,-117.98123496794236
787,-161.572265625,-116.77263019775012
788,-161.5234375,-114.38265359183352
789,-161.474609375,-114.03634712348142
790,-161.42578125,-117.55767566813812
791,-161.376953125,-116.05242614396536
792,-161.328125,-117.0344591486454
793,-161.279296875,-114.74693936725917
794,-161.23046875,-119.88885918974452
795,-161.181640625,-119.25834192620941
796,-161.1328125,-118.45943923960994
797,-161.083984375,-120.16479025256771
798,-161.03515625,-118.31004201930183
799,-160.986328125,-122.05553793469487
800,-160.9375,-121.45236280948104
801,-160.888671875,-123.77690981335965
802,-160.83984375,-123.22033215596224
803,-160.791015625,-126.18475588806064
804,-160.7421875,-125.20201363425393
805,-160.693359375,-123.77653516132176
806,-160.64453125,-126.22413796722061
807,-160.595703125,-130.02584475373897
808,-160.546875,-128.9116757486164
809,-160.498046875,-136.56810888243808
810,-160.44921875,-136.41421570461588
811,-160.400390625,-147.6328573845465
812,-160.3515625,-188.11552343738092
813,-160.302734375,-189.2742290443381
814,-160.25390625,-188.20428368202116
815,-160.205078125,-190.37934592536612
816,-160.15625,-186.47057057180487
817,-160.107421875,-185.6932591632138
818,-160.05859375,-187.11924771177246
819,-160.009765625,-187.17188922110768
820,-159.9609375,-189.20610864710207
821,-159.912109375,-189.2175877118626
822,-159.86328125,-186.04688711337099
823,-159.814453125,-188.14219269550927
824,-159.765625,-189.3609679695858
825,-159.716796875,-185.36762118059104
826,-159.66796875,-187.90247539802834
827,-159.619140625,-189.80083548994904
828,-159.5703125,-187.28816212504066
829,-159.521484375,-188.2860290876789
830,-159.47265625,-188.9702340380529
831,-159.423828125,-187.67889350787215
832,-159.375,-188.93124531316218
833,-159.326171875,-188.95253151448676
834,-159.27734375,-188.53817808920078
835,-159.228515625,-190.36946869578932
836,-159.1796875,-185.9511383925942
837,-159.130859375,-186.66644674825605
838,-159.08203125,-184.42962920615403
839,-159.033203125,-188.12960226391274
840,-158.984375,-186.68494801433783
841,-158.935546875,-188.66699861292142
842,-158.88671875,-186.0224707082171
843,-158.837890625,-186.04506805903398
844,-158.7890625,-184.60784008137642
845,-158.740234375,-188.70669333817673
846,-158.69140625,-186.54527417525432
847,-158.642578125,-185.12892649087885
848,-158.59375,-186.42783618268277
849,-158.544921875,-190.47986584363417
850,-158.49609375,-185.46065852762032
851,-158.447265625,-188.62400329464057
852,-158.3984375,-189.17026130151345
853,-158.349609375,-189.6934744142677
854,-158.30078125,-185.51853795684073
855,-158.251953125,-187.79880360315684
856,-158.203125,-191.15161181430153
857,-158.154296875,-187.90627738147307
858,-158.10546875,-189.375196297077
859,-158.056640625,-186.997209017032
860,-158.0078125,-185.88140107492745
861,-157.958984375,-188.49373708700566
862,-157.91015625,-185.6520202015482
863,-157.861328125,-184.74985830923967
864,-157.8125,-187.2348926304665
865,-157.763671875,-184.96797220730193
866,-157.71484375,-186.63462891324264
867,-157.666015625,-187.4087224426954
868,-157.6171875,-188.63953455979242
869,-157.568359375,-188.27291430877102
870,-157.51953125,-188.19958892968364
871,-157.470703125,-187.89183295866013
872,-157.421875,-187.45213618171744
873,-157.373046875,-188.26099771370377
874,-157.32421875,-187.89183506408716
875,-157.275390625,-185.4400048060539
876,-157.2265625,-186.7892568237543
877,-157.177734375,-187.82350056990632
878,-157.12890625,-189.40208670313626
879,-157.080078125,-188.3639326652735
880,-157.03125,-188.09333368137783
881,-156.982421875,-184.73447002449794
882,-156.93359375,-185.3842144597088
883,-156.884765625,-188.30595397543905
884,-156.8359375,-187.23157306582016
885,-156.787109375,-186.95025965599524
886,-156.73828125,-187.20729763215573
887,-156.689453125,-184.93909383899774
888,-156.640625,-188.10982088201143
889,-156.591796875,-186.789013311327
890,-156.54296875,-185.74421991943592
891,-156.494140625,-185.26010304022313
892,-156.4453125,-188.33553425061731
893,-156.396484375,-187.18947246579845
894,-156.34765625,-190.2504385758483
895,-156.298828125,-186.81285727949242
896,-156.25,-184.7745045408645
897,-156.201171875,-186.19628318917904
898,-156.15234375,-186.36028247206673
899,-156.103515625,-189.14615357366483
900,-156.0546875,-185.9346792088388
901,-156.005859375,-187.34837857955725
902,-155.95703125,-186.61058770589747
903,-155.908203125,-187.9188215762076
904,-155.859375,-187.0445609432074
905,-155.810546875,-186.74760512648365
906,-155.76171875,-189.94350720988663
907,-155.712890625,-185.94843543677035
908,-155.6640625,-190.39081092025373
909,-155.615234375,-186.8887514944362
910,-155.56640625,-185.8793783404387
911,-155.517578125,-187.17079376035315
912,-155.46875,-185.99412510449395
913,-155.419921875,-188.27550248023724
914,-155.37109375,-188.77714875253642
915,-155.322265625,-189.2700852148759
916,-155.2734375,-187.12007541797516
917,-155.224609375,-187.61544631512587
918,-155.17578125,-186.64598419664358
919,-155.126953125,-185.41126373318573
920,-155.078125,-188.30268482721536
921,-155.029296875,-189.36796628687242
922,-154.98046875,-185.8494830047941
923,-154.931640625,-189.78338769155062
924,-154.8828125,-186.50364084218916
925,-154.833984375,-186.35743327247607
926,-154.78515625,-188.56456604427268
927,-154.736328125,-189.51602231888387
928,-154.6875,-188.82328221910805
929,-154.638671875,-189.5362457572258
930,-154.58984375,-187.5399669043525
931,-154.541015625,-186.3700319736873
932,-154.4921875,-188.02885213724977
933,-154.443359375,-190.31469531420825
934,-154.39453125,-187.54778035194477
935,-154.345703125,-186.92224194360642
936,-154.296875,-189.2151056950296
937,-154.248046875,-186.63389566040902
938,-154.19921875,-189.6365206488445
939,-154.150390625,-187.4624053010624
940,-154.1015625,-187.37114964568397
941,-154.052734375,-185.7008296836998
942,-154.00390625,-185.83909397308116
943,-153.955078125,-189.1835012243899
944,-153.90625,-190.04827183450058
945,-153.857421875,-187.35183129125164
946,-153.80859375,-185.797686763735
947,-153.759765625,-186.38204336321226
948,-153.7109375,-188.56532209390102
949,-153.662109375,-188.5547535604975
950,-153.61328125,-187.04950751309656
951,-153.564453125,-186.58391153911577
952,-153.515625,-188.16082891957242
953,-153.466796875,-186.0694632161852
954,-153.41796875,-189.39935486721745
955,-153.369140625,-185.78162284065183
956,-153.3203125,-188.3474820514397
957,-153.271484375,-187.23238328980372
958,-153.22265625,-186.32028871500682
959,-153.173828125,-184.7334687176552
960,-153.125,-186.9255060988493
961,-153.076171875,-189.08191967615954
962,-153.02734375,-186.9675874820716
963,-152.978515625,-184.87759129339565
964,-152.9296875,-187.03894828145476
965,-152.880859375,-187.25437141953287
966,-152.83203125,-189.17248699416905
967,-152.783203125,-187.37927812484224
968,-152.734375,-188.0323889434061
969,-152.685546875,-187.6048936846252
970,-152.63671875,-187.84410405230335
971,-152.587890625,-188.24814499396675
972,-152.5390625,-185.69422289011442
973,-152.490234375,-189.83992953836045
974,-152.44140625,-188.8059765951174
975,-152.392578125,-188.08364580717452
976,-152.34375,-187.6259499235064
977,-152.294921875,-186.89542041228677
978,-152.24609375,-188.47943525217505
979,-152.197265625,-187.713668855049
980,-152.1484375,-189.6423548907939
981,-152.099609375,-190.72883633909345
982,-152.05078125,-186.65534602848203
983,-152.001953125,-186.25820922786588
984,-151.953125,-188.65096483008992
985,-151.904296875,-187.21831719376607
986,-151.85546875,-186.5855681243771
987,-151.806640625,-188.92540925438692
988,-151.7578125,-187.86682413168586
989,-151.708984375,-187.54846319858498
990,-151.66015625,-187.06317207012253
991,-151.611328125,-186.74598449818555
992,-151.5625,-189.80993474048017
993,-151.513671875,-187.78337232843006
994,-151.46484375,-189.5563881343976
995,-151.416015625,-187.42645512672527
996,-151.3671875,-185.7652031811748
997,-151.318359375,-185.6444051748793
998,-151.26953125,-186.86250601763209
999,-151.220703125,-186.35724168356757
1000,-151.171875,-187.7064059683611
1001,-151.123046875,-188.06470525759207
1002,-151.07421875,-186.8835913115457
1003,-151.025390625,-187.90199946876288
1004,-150.9765625,-185.9923106644821
1005,-150.927734375,-188.48470505271885
1006,-150.87890625,-186.84564674665268
